press_release_id,release_date,company_name,category,source,source_url,cid,category_name,cat_sim,cat_margin,decision,_silhouette,cluster,title,snippet
198c0dc46ce9da6a,2025-08-19,Nasdaq Company News,unknown,gmail,,admission_listing,Admission / Listing,0.7654,0.0008,needs_review_margin,-0.0325,21,Lena Bredberg ny uthyrningschef hos Jernhusen,Lena Bredberg ny uthyrningschef hos Jernhusen Publicerad: 2025-08-19 07:45:00 CEST Jernhusen AB - Nyheter för investerare Lena Bredberg ny uthyrningschef hos Jernhusen Jernhusen har rekryterat Lena Bredberg till rollen som uthyrningschef. Hon tillträder i mitten av september och blir en del av ledningsgruppen inom bolagets affärsområde Stationer . Rekryteringen är ett led i Jernhusens arbete för att utveckla stationerna och göra dem ännu mer attraktiva för både företag och resenärer. Lena kommer närmast från en tjänst som uthyrare på Castellum och har tidigare varit uthyrningschef på Kungslede
198ae3ebbd4fa57b,2025-08-15,Röko AB,unknown,gmail,,share_buyback,Share buyback,0.7655,0.0058,needs_review_margin,-0.0815,1,RWP Holding GmbH acquires Oppold,"RWP Holding GmbH acquires Oppold Published: 2025-08-15 17:00:00 CEST Röko AB - Investor News RWP Holding GmbH acquires Oppold RWP Holding GmbH, a Röko AB (publ) subsidiary, has acquired all shares in OPPOLD SYSTEM International GmbH. Oppold manufactures professional tools for solid wood processing, particularly for window and door production. Oppold has net sales of EUR 3 million, 25 employees and will be consolidated in the B2B business segment in August 2025. The acquisition is not expected to have a significant impact on Röko’s earnings in the current financial year. The acquisition of Oppo"
198e0fe4289bfabf,2025-08-25,Transtema Group AB,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7656,0.0050,needs_review_margin,-0.0949,21,Transtema genomför refinansiering med ledande nordisk bank,Transtema genomför refinansiering med ledande nordisk bank Publicerad: 2025-08-25 13:30:00 CEST Transtema Group AB - Nyheter för investerare Transtema genomför refinansiering med ledande nordisk bank Transtema Group AB (publ) meddelar idag att bolaget har tecknat ett nytt låneavtal med Danske Bank. Lånet kommer att nyttjas till att refinansiera befintliga skulder samt för generella bolagsändamål. Den nya faciliteteten uppgår till 300 Mkr och består av lån samt en revolverande kreditfacilitet och kan under vissa förutsättningar utökas med 50 Mkr. Utöver detta tillkommer en checkkredit om totalt
198e1d9ebbaeceef,2025-08-25,Kojamo Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7657,0.0007,needs_review_margin,0.0357,0,Kojamo Oyj: Omien osakkeiden hankinta 25.8.2025,"Kojamo Oyj: Omien osakkeiden hankinta 25.8.2025 Julkaistu: 2025-08-25 17:30:00 CEST Kojamo Oyj - Muutokset omien osakkeiden omistuksessa Kojamo Oyj: Omien osakkeiden hankinta 25.8.2025 Kojamo Oyj, Pörssitiedote, 25.8.2025 klo 18.30 Kojamo Oyj: Omien osakkeiden hankinta 25.8.2025 Helsingin Pörssi Päivämäärä 25.8.2025 Pörssikauppa Osto Osakelaji KOJAMO Osakemäärä 40 000 osaketta Keskihinta/ osake 10,6639 EUR Kokonaishinta 426 556,00 EUR Yhtiön hallussa olevat omat osakkeet 25.8.2025 tehtyjen kauppojen jälkeen: 110 000 kpl. Omia osakkeita hankitaan markkinoiden väärinkäyttöasetuksen (EU) N:o 596/"
198bcf9d4ce3397c,2025-08-18,DLR Kredit A/S,unknown,gmail,,legal_regulatory_compliance,Legal / Regulatory / Compliance,0.7657,0.0025,needs_review_margin,0.0432,19,Fastsættelse af kuponrenter (Tier 2),"Fastsættelse af kuponrenter (Tier 2) Offentliggjort: 2025-08-18 13:38:58 CEST DLR Kredit A/S - Andre oplysningsforpligtelser offentliggjort efter børsens regler Fastsættelse af kuponrenter (Tier 2) DLR Kredit A/S Andre oplysningsforpligtelser offentliggjort efter børsens regler Fastsættelse af kuponrenter (Tier 2) DLR Kredit har fastsat kuponrenter for perioden 20. august 2025 til 19. november 2025 på følgende variabelt forrentede obligationer: DLR Suppl. Kap. 2035 - Tier 2: DK0006360961: 4,5633 % DK0030542097: 4,9340 % Ved spørgsmål kontakt DLR Fonds og Funding, eller pr. tlf 33 42 07 38 Med "
198cd2ec5d13a414,2025-08-21,Globenewswire,unknown,gmail,,pdmr_managers_transactions,Managers' transactions (PDMR),0.7657,0.0028,needs_review_margin,-0.0364,3,Memorial Health Group Launches Rememore to Redefine Luxury Medical Tourism,"Email not displaying correctly? View in browser . Thursday, August 21, 2025 10h59 AM * Rememore Memorial Health Group Launches Rememore to Redefine Luxury Medical Tourism Photo: Rememore Healthcare ISTANBUL, Aug. 21, 2025 (GLOBE NEWSWIRE) -- Memorial Health Group has officially launched Rememore , a premium brand designed to transform the landscape of international medical tourism. By combining world-class healthcare with bespoke luxury experiences, Rememore offers patients an exceptional treatment journey in Turkey. Built on Memorial Health Group’s more than 30 years of medical expertise and "
198eb2f60721f91f,2025-08-27,Atria Oyj,unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7658,0.0017,needs_review_margin,0.0083,30,Atria suunnittelee investointeja Kauhajoen tehtaalle tuotantoprosessien uudistamiseen ja uudelleenjärjestelyjä naudanlihan tuotannon kannattavuuden parantamiseksi,Atria suunnittelee investointeja Kauhajoen tehtaalle tuotantoprosessien uudistamiseen ja uudelleenjärjestelyjä naudanlihan tuotannon kannattavuuden parantamiseksi Julkaistu: 2025-08-27 13:00:00 CEST Atria Oyj - Sijoittajauutiset Atria suunnittelee investointeja Kauhajoen tehtaalle tuotantoprosessien uudistamiseen ja uudelleenjärjestelyjä naudanlihan tuotannon kannattavuuden parantamiseksi Lehdistötiedote 27.8.2025 klo 14.00 Atria suunnittelee investointeja Kauhajoen tehtaalle tuotantoprosessien uudistamiseen ja uudelleenjärjestelyjä naudanlihan tuotannon kannattavuuden parantamiseksi Atria suu
198cd52ab6852fd8,2025-08-21,Fluicell AB,unknown,gmail,,dividend,Dividend,0.7658,0.0024,needs_review_margin,-0.0062,21,Fluicell erhåller finansiering från amerikanska Breakthrough T1D för samarbete med ett ledande medicinskt universitet kring utveckling av vävnadsbaserad typ 1-diabetesbehandling,Fluicell erhåller finansiering från amerikanska Breakthrough T1D för samarbete med ett ledande medicinskt universitet kring utveckling av vävnadsbaserad typ 1-diabetesbehandling Publicerad: 2025-08-21 17:50:00 CEST Fluicell AB - Insiderinformation Fluicell erhåller finansiering från amerikanska Breakthrough T1D för samarbete med ett ledande medicinskt universitet kring utveckling av vävnadsbaserad typ 1-diabetesbehandling Fluicell AB (publ) (“Fluicell” eller ”Bolaget”) meddelar härmed att Bolaget erhållit finansiering från den världsledande patient och forskningsorganisationen Breakthrough T1D
198ea384b1722ad3,2025-08-27,Spinnova Oyj,unknown,gmail,,share_buyback,Share buyback,0.7658,0.0065,needs_review_margin,0.1234,0,Sitovat sopimukset allekirjoitettu: Spinnova ostaa kaikki Woodspinin ja Suzano Finlandin osakkeet sekä varmistaa puupohjaisen kuidun yksinoikeuden,"Sitovat sopimukset allekirjoitettu: Spinnova ostaa kaikki Woodspinin ja Suzano Finlandin osakkeet sekä varmistaa puupohjaisen kuidun yksinoikeuden Julkaistu: 2025-08-27 08:30:00 CEST Spinnova Oyj - Muut pörssin sääntöjen nojalla julkistettavat tiedot Sitovat sopimukset allekirjoitettu: Spinnova ostaa kaikki Woodspinin ja Suzano Finlandin osakkeet sekä varmistaa puupohjaisen kuidun yksinoikeuden SPINNOVA OYJ, YHTIÖTIEDOTE, 27.8.2025 KLO 9.30 T iedoteluokka: Muut pörssin sääntöjen nojalla julkistettavat tiedot Sitovat sopimukset allekirjoitettu: Spinnova ostaa kaikki Woodspinin ja Suzano Finland"
197ee4fe02975dff,2025-07-09,Alvotech,unknown,gmail,,product_launch_partnership,Product / Launch / Partnership,0.7659,0.0054,needs_review_margin,-0.0219,3,Alvotech Expands its Capacity in Assembly and Packaging with the Acquisition of Ivers-Lee in Switzerland,"July 9, 2025 4:30 AM EDT Alvotech Expands its Capacity in Assembly and Packaging with the Acquisition of Ivers-Lee in Switzerland View this release → Or click here to view all releases. You are subscribed to Alvotech Investor Relations email alerts. To unsubscribe from all alerts, please click here . Alvotech Saemundargata 15-19, 102 , Reykjavik, , Iceland Service provided by Notified"
197a6f6a7999cdc7,2025-06-25,Alfa Laval,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7660,0.0003,needs_review_margin,-0.0803,3,Invitation to Alfa Laval’s second quarter conference call,"[*] Invitation to Alfa Laval’s second quarter conference call Alfa Laval will release second quarter earnings on 22 July at 07:30 am CEST. The conference call will start at 09:00 am CEST. The conference call is hosted by Alfa Laval’s President and CEO Tom Erixon and CFO Fredrik Ekström. To participate in the conference call and ask questions, please register on below link: Diamond Pass Registration You can also follow the conference via a live webcast. A webcast link will be available on | Alfa Laval Investors Contacts Johan Lundin Head of Investor Relations, Alfa Laval Mobile: +46 730 46 30 9"
198c725630f027e1,2025-08-20,Municipality Credit Iceland,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7661,0.0005,needs_review_margin,0.3108,29,Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur,"Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur Published: 2025-08-20 13:02:50 CEST Municipality Credit Iceland - Half Year financial report Lánasjóður sveitarfélaga - Árshlutauppgjör og kynningarfundur Áætlað er að stjórn Lánasjóðs sveitarfélaga ohf. samþykki árshlutareikning sjóðsins fyrir fyrstu 6 mánuði 2025 á stjórnarfundi, fimmtudaginn 21. ágúst 2025 og verður hann birtur í kjölfarið. Opinn kynningarfundur fyrir markaðsaðila verður haldinn föstudaginn 22. ágúst kl. 12.00 á skrifstofu sjóðsins, Borgartúni 30, 5. hæð. Óttar Guðjónsson framkvæmdastjóri mun kynna afkomu og efna"
198c7004f04bc49d,2025-08-20,Reitir fasteignafélag hf.,unknown,gmail,,capital_raise_rights_issue,Capital raise / Rights issue,0.7661,0.0020,needs_review_margin,0.2698,29,REITIR: Birting grunnlýsingar,"REITIR: Birting grunnlýsingar Published: 2025-08-20 12:22:11 CEST Reitir fasteignafélag hf. - Aðrar upplýsingar sem birtar eru í samræmi við reglur Kauphallarinnar REITIR: Birting grunnlýsingar Reitir fasteignafélag hf., kt. 711208-0700, Kringlunni 4-12, 103 Reykjavík, hefur birt grunnlýsingu í tengslum við útgáfuramma skuldabréfa. Grunnlýsingin er dagsett 19. ágúst 2025, staðfest af Fjármálaeftirlitinu, gefin út á íslensku og birt á vefsíðu Reita, Grunnlýsinguna má nálgast á vefsíðunni næstu tíu ár frá staðfestingu hennar og hjá útgefanda á skrifstofu félagsins að Kringlunni 4-12 í Reykjavík."
198ebc801b65d9c7,2025-08-27,Investeringsforeningen Formuepleje,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7661,0.0070,needs_review_margin,0.3075,36,Investeringsforeningen Formuepleje - Halvårsrapport 2025,Investeringsforeningen Formuepleje - Halvårsrapport 2025 Offentliggjort: 2025-08-27 15:46:42 CEST Investeringsforeningen Formuepleje - Halvårsrapport Investeringsforeningen Formuepleje - Halvårsrapport 2025 27.8.2025 15:46:42 CEST | Investeringsforeningen Formuepleje | Halvårsrapport Bestyrelsen for Investeringsforeningen Formuepleje har i dag behandlet og godkendt halvårsrapporten for 2025. Halvårsrapporten for 2025 er vedhæftet denne meddelelse og kan desuden downloades på . Med venlig hilsen Morten Mikkelsen Om Investeringsforeningen Formuepleje Investeringsforeningen Formuepleje er stiftet
198bc06ea83218c9,2025-08-18,MT Højgaard Holding A/S,unknown,gmail,,agm_egm_governance,AGM/EGM & governance,0.7662,0.0017,needs_review_margin,-0.1066,28,MT Højgaard Holding A/S: Business transacted at MT Højgaard Holding A/S' Extraordinary General Meeting,MT Højgaard Holding A/S: Business transacted at MT Højgaard Holding A/S' Extraordinary General Meeting Published: 2025-08-18 09:13:45 CEST MT Højgaard Holding A/S - Decisions of general meeting MT Højgaard Holding A/S: Business transacted at MT Højgaard Holding A/S' Extraordinary General Meeting On Monday 18 August 2025 the Extraordinary General Meeting of MT Højgaard Holding A/S was held with the following agenda: Election of members to the Board of Directors Re item 1 The Board members Anders Lindberg and Janda Campos stepped down from the Board. The general meeting elected Christian Poulsen
198c217e7d5ebbfd,2025-08-19,Nosa Plugs AB,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7662,0.0031,needs_review_margin,-0.0692,21,Inbjudan till webbsänd intevju i samband med kvartalsrapportering,"Inbjudan till webbsänd intevju i samband med kvartalsrapportering Publicerad: 2025-08-19 13:30:00 CEST Nosa Plugs AB - Nyheter för investerare Inbjudan till webbsänd intevju i samband med kvartalsrapportering Den 22:a augusti kl 10:00 kommer en kort presentation av Nosa Plugs ABs delårsrapport för Q2 2025 hållas för aktieägare, media och övriga intressenter. Bolagets VD, Adrian Liljefors, kommer att intervjuas av Axel Ljunghammer från Analyst Group. Deltagare kommer att kunna följa eventet via webbsändning och det kommer även att finnas en möjlighet att ställa frågor via webbsändningen. Frågor"
198bbc3ee1800052,2025-08-18,Nokian Panimo Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7662,0.0031,needs_review_margin,0.0255,0,Kutsu Nokian Panimo Oyj:n vuoden 2025 tammi-kesäkuun puolivuosikatsauksen julkistukseen,Kutsu Nokian Panimo Oyj:n vuoden 2025 tammi-kesäkuun puolivuosikatsauksen julkistukseen Julkaistu: 2025-08-18 08:00:00 CEST Nokian Panimo Oyj - Sijoittajauutiset Kutsu Nokian Panimo Oyj:n vuoden 2025 tammi-kesäkuun puolivuosikatsauksen julkistukseen Nokian Panimo Oyj LEHDISTÖTIEDOTE 18.8.2025 klo 09.00 Kutsu Nokian Panimo Oyj:n vuoden 2025 tammi-kesäkuun puolivuosikatsauksen julkistukseen Nokian Panimo Oyj järjestää mediatilaisuuden vuoden 2025 tammi-kesäkuun puolivuosikatsauksen julkistuksen yhteydessä torstaina 21.8.2025 kello 13.00. Puolivuosikatsaus esitellään audio-webcastina. Puolivuosik
198ebef9034ba7cd,2025-08-27,NanoEcho AB,unknown,gmail,,orders_contracts,Orders / Contracts,0.7662,0.0063,needs_review_margin,-0.0223,21,NanoEcho går vidare i processen efter vunnen offentlig upphandling,NanoEcho går vidare i processen efter vunnen offentlig upphandling Publicerad: 2025-08-27 16:30:00 CEST NanoEcho AB - Nyheter för investerare NanoEcho går vidare i processen efter vunnen offentlig upphandling NanoEcho AB (publ) har informerats av Lunds universitet om att den tio-dagars avtalsspärren efter den vunna upphandlingen har löpt ut och att ingen överprövning har inkommit. Detta innebär att parterna nu kan gå vidare och diskutera detaljerna kring kontraktet. Bolaget har tidigare meddelat att NanoEcho vunnit en offentlig upphandling och utsetts till leverantör av sitt magnetomotoriska u
198ea0183c73ac65,2025-08-27,Witted Megacorp Oyj,unknown,gmail,,dividend,Dividend,0.7663,0.0023,needs_review_margin,0.1743,0,Witted Megacorp Oyj: OMIEN OSAKKEIDEN HANKINTA 26.8.2025,Witted Megacorp Oyj: OMIEN OSAKKEIDEN HANKINTA 26.8.2025 Julkaistu: 2025-08-27 07:30:00 CEST Witted Megacorp Oyj - Muut pörssin sääntöjen nojalla julkistettavat tiedot Witted Megacorp Oyj: OMIEN OSAKKEIDEN HANKINTA 26.8.2025 Witted Megacorp Oyj: OMIEN OSAKKEIDEN HANKINTA 26.8.2025 Helsingin Pörssi Päivämäärä: 26.8.2025 Pörssikauppa: OSTO Osakelaji: WITTED Osakemäärä: 4 667 osaketta Keskihinta/osake: 1.5367 EUR Kokonaishinta: 7 171.72 EUR Yhtiön hallussa olevat omat osakkeet 26.8.2025 tehtyjen kauppojen jälkeen: 531 433 osaketta. Witted Megacorp Oyj:n puolesta Lago Kapital Oy Maj van Dijk Jani 
198ac6c101613198,2025-08-15,TF Bank AB,unknown,gmail,,debt_bond_issue,Debt / Bond issue,0.7663,0.0110,needs_review_margin,0.1310,31,TF Bank: Månadsstatistik juli 2025,"TF Bank: Månadsstatistik juli 2025 Publicerad: 2025-08-15 08:30:00 CEST TF Bank AB - Nyheter för investerare TF Bank: Månadsstatistik juli 2025 Totala låneportföljen uppgick vid utgången av juli månad till 22 187 MSEK. Jämfört med juli 2024 har låneportföljen ökat med 20 %* i lokala valutor. Månad juli-25 juli-24 Förändring Credit Cards Nyutlåning, MSEK 2 171 1 602 36 % Ecommerce Solutions Transaktionsvolym**, MSEK 1 293 929 39 % Consumer Lending Nyutlåning, MSEK 505 446 13 % Ackumulerat för året jan-jul 25 jan-jul 24 Förändring Credit Cards Nyutlåning, MSEK 12 422 8 764 42 % Ecommerce Solutio"
198be7dd944724a9,2025-08-18,PION Group AB,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7664,0.0031,needs_review_margin,-0.0801,21,PION Group avyttrar Roi Rekrytering Sverige AB,"PION Group avyttrar Roi Rekrytering Sverige AB Publicerad: 2025-08-18 20:42:38 CEST PION Group AB - Insiderinformation PION Group avyttrar Roi Rekrytering Sverige AB Som ett led i renodlingen av verksamheten har PION Group AB tecknat avtal om försäljning av dotterbolaget Roi Rekrytering Sverige AB till Optivio AB. Tillträdesdag är den 1 oktober 2025 och köpeskillingen uppgår till 200 KSEK. Då detta är en så kallad närståendetransaktion, ägare till Optivio AB är Niclas Wate som är vd för Roi Rekrytering Sverige AB, är försäljningen villkorad av att en extra bolagsstämma godkänner transaktionen."
198e05954186f704,2025-08-25,LKAB Luossavaara-Kiirunavaara AB,unknown,gmail,,admission_listing,Admission / Listing,0.7664,0.0032,needs_review_margin,-0.0367,21,Klockstapeln i Kiruna flyttas - återförenas med kyrkan,"Klockstapeln i Kiruna flyttas - återförenas med kyrkan Publicerad: 2025-08-25 10:30:00 CEST LKAB Luossavaara-Kiirunavaara AB - Nyheter för investerare Klockstapeln i Kiruna flyttas - återförenas med kyrkan Efter flytten av Kiruna kyrka är det nu dags för klockstapeln att följa samma väg, tisdag 26 augusti. Klockstapeln invigdes 1907, fem år före kyrkan. De byggdes båda av LKAB, som nu också står för deras omplacering. Klockstapeln har varit ett välkänt landmärke i Kiruna och ett viktigt komplement till kyrkobyggnaden. Flytten genomförs med samma noggrannhet och respekt för kulturarvet som präg"
198bde8f54b75983,2025-08-18,Kemira Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7664,0.0078,needs_review_margin,0.2749,11,Kemira Oyj:n omien osakkeiden hankinta 18.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 18.8.2025 Julkaistu: 2025-08-18 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 18.8.2025 Kemira Oyj, Pörssitiedote, 18.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 18.8.2025 Päivämäärä 18.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 28 646 Keskihinta/osake (EUR) 19,3678 Kokonaishinta (EUR) 554 810,00 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 746 513 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira"
198d15679a47f1e8,2025-08-22,Nasdaq Company News,unknown,gmail,,earnings_report,Earnings report,0.7664,0.0140,needs_review_margin,0.2399,36,Investeringsforeningen Stonehenge - Halvårsrapport 2025,"Investeringsforeningen Stonehenge - Halvårsrapport 2025 Offentliggjort: 2025-08-22 12:32:38 CEST Investeringsforeningen Stonehenge - Halvårsrapport Investeringsforeningen Stonehenge - Halvårsrapport 2025 Bestyrelsen har i dag behandlet og vedtaget halvårsrapport 2025 for Investeringsforeningen Stonehenge med underliggende afdelinger. Halvårsrapport 2025 med beretning, regnskab og nøgletal er vedlagt og vil ligeledes kunne rekvireres hos investeringsforvaltningsselskabet BI Management A/S, eller downloades via foreningens hjemmeside . Spørgsmål til halvårsrapporten 2025 kan rettes til investeri"
198e1dd343dbf363,2025-08-25,Ennogie Solar Group A/S,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7665,0.0034,needs_review_margin,0.1832,34,"Børsmeddelelse nr. 22 2025, Halvårsrapport 1. januar 2025 - 30. juni 2025","Børsmeddelelse nr. 22 2025, Halvårsrapport 1. januar 2025 - 30. juni 2025 Offentliggjort: 2025-08-25 17:33:43 CEST Ennogie Solar Group A/S - Halvårsrapport Børsmeddelelse nr. 22 2025, Halvårsrapport 1. januar 2025 - 30. juni 2025 25.8.2025 17:33:43 CEST | Ennogie | Halvårsrapport Bestyrelsen for Ennogie Solar Group A/S (”ESG”) har d.d. godkendt selskabets halvårsrapport for perioden 1. januar – 30. juni 2025. Hovedpunkter fra delårsrapporten: Omsætningen i 2. kvartal 2025 på DKK 4,8 mio. var lavere end forventet. Omsætning er udskudt til andet halvår af 2025, da Ennogie har skiftet paneldesign"
198e1f5672dff81c,2025-08-25,Kemira Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7665,0.0074,needs_review_margin,0.2760,11,Kemira Oyj:n omien osakkeiden hankinta 25.8.2025,"Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Julkaistu: 2025-08-25 18:00:00 CEST Kemira Oyj - Muutokset omien osakkeiden omistuksessa Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Kemira Oyj, Pörssitiedote, 25.8.2025 klo 19:00 Kemira Oyj:n omien osakkeiden hankinta 25.8.2025 Päivämäärä 25.8.2025 Pörssikauppa Osto Osakelaji KEMIRA Osakemäärä (kpl) 40 000 Keskihinta/osake (EUR) 20,3743 Kokonaishinta (EUR) 814 972,00 Hankintojen jälkeen Kemira Oyj :n hallussa on 1 948 701 omaa osaketta. Kemira Oyj:n puolesta Danske Bank A/S, Suomen sivuliike Antti Väliaho Jonathan Nyberg Lisätietoja Kemira"
198eb53f0ad07c45,2025-08-27,Hemnet Group,unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7666,0.0006,needs_review_margin,-0.0252,1,Hemnet expands its Group Management Team – Marcus Westerlund appointed Chief Sales Officer,"Hemnet has appointed Marcus Westerlund as Chief Sales Officer and member of the Group Management Team, effective September 1. Marcus joined Hemnet as Sales Director in August 2024, after nearly a decade at Prisjakt, where he held several senior sales leadership roles, including Chief Sales Officer. At Hemnet, Marcus leads the advertising sales team and is responsible for strengthening customer relationships and partnerships, particularly with Sweden’s real estate agents. As of September 1, the responsibility will be expanded to also include customer service. “Over the past year, Marcus and his"
198cb69bb9d9b4ab,2025-08-21,Solwers Oyj,unknown,gmail,,guidance_outlook,Guidance / Outlook,0.7666,0.0117,needs_review_margin,0.1063,0,Sisäpiiritieto: Johan Ehrnrooth aloittaa Solwers Oyj:n toimitusjohtajana 24.11.2025,"Sisäpiiritieto: Johan Ehrnrooth aloittaa Solwers Oyj:n toimitusjohtajana 24.11.2025 Julkaistu: 2025-08-21 08:55:00 CEST Solwers Oyj - Sisäpiiritieto Sisäpiiritieto: Johan Ehrnrooth aloittaa Solwers Oyj:n toimitusjohtajana 24.11.2025 Solwers Oyj, Sisäpiiritieto, Yhtiötiedote, 21.8.2025 klo 9.55 Solwers Oyj:n seuraavaksi toimitusjohtajaksi 1.8.2025 nimitetyn Johan Ehrnroothin (DI) aloituspäiväksi on vahvistunut 24.11.2025. “On hyvä, että Johan saa käsityksen toiminnastamme ja voi osallistua strategian muotoiluun jo ennen seuraavan tilikauden alkua”, toteaa Leif Sebbas, hallituksen puheenjohtaja."
197e883a23c06d45,2025-07-08,Alfa Laval,unknown,gmail,,orders_contracts,Orders / Contracts,0.7667,0.0006,needs_review_margin,-0.0411,3,Alfa Laval completes acquisition of cryogenic business from French group Fives,"[*] Alfa Laval completes acquisition of cryogenic business from French group Fives Alfa Laval has completed the acquisition of the cryogenics business unit of Fives (Fives Energy Cryogenics), a world-leading expert in cryogenic heat transfer and pump technologies. This acquisition marks a strategic extension of Alfa Laval's portfolio, underscoring its dedication to pioneering innovative solutions in the energy sector. The acquisition of Fives Energy Cryogenics introduces a strong technology platform, further positioning Alfa Laval to support the global shift towards cleaner energy. The heat ex"
198e074b61599ea7,2025-08-25,Lipum AB,unknown,gmail,,admission_delisting,Delisting / Trading halt,0.7667,0.0027,needs_review_margin,-0.0508,21,Lipums VD kommenterar delårsrapport,"Lipums VD kommenterar delårsrapport Publicerad: 2025-08-25 11:00:00 CEST Lipum AB - Nyheter för investerare Lipums VD kommenterar delårsrapport Lipum AB (publ) VD Ola Sandborgh kommenterar delårsrapporten för perioden januari-juni 2025 i en livesänd webcast den 28 augusti. Livesändningen startar kl 10:00 och kan ses på länk . Kontakter Ola Sandborgh, VD +46 72 218 80 21 Web: Om oss Lipum AB (publ) är ett biofarmaceutiskt bolag i klinisk fas specialiserat på upptäckt och utveckling av ny behandling för kroniska inflammatoriska sjukdomar. Läkemedelskandidaten SOL-116 är en humaniserad antikropp "
198ebccf6ff99b8a,2025-08-27,Nasdaq Company News,unknown,gmail,,earnings_report,Earnings report,0.7667,0.0100,needs_review_margin,0.2339,36,Kapitalforeningen Formuepleje Pareto - Halvårsrapport 2025,Kapitalforeningen Formuepleje Pareto - Halvårsrapport 2025 Offentliggjort: 2025-08-27 15:52:09 CEST Kapitalforeningen Formuepleje Pareto - Halvårsrapport Kapitalforeningen Formuepleje Pareto - Halvårsrapport 2025 27.8.2025 15:52:09 CEST | Kapitalforeningen Formuepleje Pareto | Halvårsrapport Bestyrelsen i Kapitalforeningen Formuepleje Pareto har i dag behandlet og godkendt halvårsrapporten for 2025. Halvårsrapporten for 2025 er vedhæftet denne meddelelse og kan desuden downloades på . Med venlig hilsen Morten Mikkelsen Om Kapitalforeningen Formuepleje Pareto Kapitalforeningen Formuepleje Paret
198bba82d8745870,2025-08-18,Scandic Hotels Group AB,unknown,gmail,,admission_listing,Admission / Listing,0.7668,0.0014,needs_review_margin,-0.0224,1,Norway's first Scandic Go opens in Oslo,"Norway's first Scandic Go opens in Oslo Published: 2025-08-18 07:30:00 CEST Scandic Hotels Group AB - Investor News Norway's first Scandic Go opens in Oslo Scandic Hotels will launch Scandic Go in Norway by converting the existing Scandic Grensen hotel in Oslo into the country’s first Scandic Go hotel. By rebranding the centrally located 96-room hotel, Scandic will broaden its offering in Norway to meet the demand in the growing economy segment. The new hotel is expected to open during the first half of 2026. Scandic Go was introduced as part of the company’s long-term growth plan, and now Sca"
198c120cff599632,2025-08-19,Tokmanni Group Oyj,unknown,gmail,,equity_actions_non_buyback,Equity actions (non-buyback),0.7668,0.0084,needs_review_margin,0.0309,0,Tokmanni Group Oyj: Johtohenkilöiden liiketoimet - Ulla Serlenius,Tokmanni Group Oyj: Johtohenkilöiden liiketoimet - Ulla Serlenius Julkaistu: 2025-08-19 09:00:00 CEST Tokmanni Group Oyj - Johtohenkilöiden liiketoimet Tokmanni Group Oyj: Johtohenkilöiden liiketoimet - Ulla Serlenius Tokmanni Group Oyj Johtohenkilöiden liiketoimet 19.8.2025 klo 10.00 Ilmoitusvelvollinen Nimi: Ulla Serlenius Asema: Hallituksen jäsen/varajäsen Liikkeeseenlaskija: Tokmanni Group Oyj LEI: 743700VMG6KWF0FW1560 Ilmoituksen luonne: ENSIMMÄINEN ILMOITUS Viitenumero: 119426/5/4 Liiketoimen päivämäärä: 2025-08-18 Kauppapaikka: NASDAQ HELSINKI LTD (XHEL) Instrumenttityyppi: OSAKE ISIN: 
